,composite_element_ref,methyl_itensity,unmethyl_intensity,detection_p_value
26431,cg26461352,3212.48552246851,16567.4855224683,0.0
26432,cg26461637,254.660138059022,21857.4855224683,0.0
26433,cg26464596,407.605732304503,34648.4855224683,0.0
26434,cg26465611,15535.485522468301,22312.4855224683,0.0
26435,cg26465666,534.442546699946,672.72776916176,0.0
26436,cg26466094,379.80971347347503,19941.4855224683,0.0
26437,cg26466858,25189.4855224683,16647.4855224683,0.0
26438,cg26470338,1330.5509803119198,453.665121636725,0.0
26439,cg26471020,297.413797431535,18065.4855224683,0.0
26440,cg26471445,192.869403323331,15163.4393791602,0.0
26441,cg26473272,17755.4393791602,2388.4393791718303,0.0
26442,cg26475085,217.986503187021,17220.4393791602,0.0
26443,cg26475097,181.130364709658,8298.43937916019,0.0
26444,cg26477793,325.704152279986,34426.4855224683,0.0
26445,cg26478074,281.486131629168,18094.4393791602,0.0
26446,cg26478992,4094.4393791601897,306.26967632588503,0.0
26447,cg26482939,3207.4855224685402,3460.4855224682697,0.0
26448,cg26484333,263.310500845531,10402.4855224683,0.0
26449,cg26486663,10186.4855224683,22221.4855224683,0.0
26450,cg26486702,761.524715005316,17184.4855224683,0.0
26451,cg26488636,283.606017296231,17044.4855224683,0.0
26452,cg26489108,3661.48552246827,3312.48552246831,0.0
26453,cg26490372,1636.4421336079502,498.871861162517,0.0
26454,cg26490839,578.481786674407,32443.4855224683,0.0
26455,cg26491213,5566.485522468271,15728.485522468301,0.0
26456,cg26491425,202.601292367897,4462.43937916019,0.0
26457,cg26491484,16806.4855224683,2758.4855227969106,0.0
26458,cg26493932,239.268740514506,10224.4855224683,0.0
26459,cg26499286,1068.89210477282,9302.43937916019,0.0
26460,cg26499611,2777.4393791601897,17926.4393791602,0.0
26461,cg26500816,599.8486549163009,24926.4855224683,0.0
26462,cg26502489,2729.4393791601997,472.530980940046,0.0
26463,cg26502594,431.44743870123904,17580.4393791602,0.0
26464,cg26504021,8670.48552246827,31894.4855224683,0.0
26465,cg26504906,8192.48552246827,15192.485522468301,0.0
26466,cg26506209,231.69892295626,9608.43937916019,0.0
26467,cg26507094,328.875955653747,29940.4855224683,0.0
26468,cg26507477,4417.43937916019,4417.43937916019,0.0
26469,cg26508537,259.260272618827,8975.48552246827,0.0
26470,cg26509022,1948.4935758207398,10666.4855224683,0.0
26471,cg26511075,7509.485522468271,11806.485522468301,0.0
26472,cg26511321,9121.48552246827,5134.485522468271,0.0
26473,cg26512148,265.665842934055,15749.4393791602,0.0
26474,cg26514492,10030.4393791602,8078.439379160191,0.0
26475,cg26514942,2824.4855225918895,448.509498422741,0.0
26476,cg26516759,532.684123607088,24126.4855224683,0.0
26477,cg26516764,252.94230467175598,13877.485522468301,0.0
26478,cg26516941,317.055934829441,18663.4855224683,0.0
26479,cg26516954,214.98818916764,20270.4393791602,0.0
26480,cg26519339,632.940230512858,21038.4855224683,0.0
26481,cg26520371,438.05924261271105,30452.4855224683,0.0
26482,cg26521404,25211.4393791602,14008.4393791602,0.0
26483,cg26521448,23237.4393791602,1452.4673599002801,0.0
26484,cg26523005,7124.485522468271,4014.48552246827,0.0
26485,cg26523389,332.09248162288503,15595.485522468301,0.0
26486,cg26524263,4031.4393791601897,17221.4393791602,0.0
26487,cg26524899,267.22926773028803,3980.48552246827,0.0
26488,cg26525091,4825.485522468271,21790.4855224683,0.0
26489,cg26526440,678.579969593546,37658.4855224683,0.0
26490,cg26527984,28869.4855224683,20838.4855224683,0.0
26491,cg26528713,320.413029165939,26265.4855224683,0.0
26492,cg26530200,167.549664100994,4533.43937916019,0.0
26493,cg26530341,4417.43937916019,8083.439379160191,0.0
26494,cg26530497,11025.485522468301,1362.8567828873,0.0
26495,cg26531804,7111.485522468271,17789.4855224683,0.0
26496,cg26532905,2064.43938342136,384.22034377322603,0.0
26497,cg26533949,194.597266536612,13254.4393791602,0.0
26498,cg26534002,7440.485522468271,4695.485522468271,0.0
26499,cg26534508,373.60189410144403,23461.4393791602,0.0
26500,cg26535072,1771.53151725438,11914.485522468301,0.0
26501,cg26536164,9777.43937916019,3194.4393791601897,0.0
26502,cg26536259,7323.485522468271,11588.485522468301,0.0
26503,cg26537639,11641.4393791602,4990.43937916019,0.0
26504,cg26538116,233.768586927242,16002.4393791602,0.0
26505,cg26538214,174.23832564088298,13748.485522468301,0.0
26506,cg26538349,244.22560568277402,17651.4855224683,0.0
26507,cg26538442,7587.485522468271,7992.485522468271,0.0
26508,cg26540127,193.82610865177898,11019.4393791602,0.0
26509,cg26540515,12322.4393791602,4763.43937916019,0.0
26510,cg26541516,338.995440878891,29138.4855224683,0.0
26511,cg26542130,254.228911283427,20304.4855224683,0.0
26512,cg26542888,308.98891502052004,14842.4393791602,0.0
26513,cg26545162,2036.4393859745999,7326.439379160191,0.0
26514,cg26545968,2455.48554417617,2797.4855226532104,0.0
26515,cg26547788,665.471123263974,13555.485522468301,0.0
26516,cg26548883,2265.43937928138,480.94330991922004,0.0
26517,cg26550234,772.943882600773,1751.43994054931,0.0
26518,cg26551843,4816.485522468271,25118.4855224683,0.0
26519,cg26553682,233.724760815694,16830.4855224683,0.0
26520,cg26555310,8488.43937916019,3929.4393791601897,0.0
26521,cg26556134,1346.53311495979,1286.6177407092,0.0
26522,cg26556719,2482.48553771171,12656.485522468301,0.0
26523,cg26556918,247.900248024762,12253.485522468301,0.0
26524,cg26557658,12603.485522468301,19068.4855224683,0.0
26525,cg26560960,517.413087323441,18297.4393791602,0.0
26526,cg26561254,1098.5549008569699,4895.43937916019,0.0
26527,cg26561611,190.792610387645,10847.4393791602,0.0
26528,cg26561773,390.97043979106695,640.8879142209839,0.0
26529,cg26563737,14158.485522468301,17668.4855224683,0.0
26530,cg26565838,174.506375129956,6053.439379160191,0.0
26531,cg26565975,1675.5958759130099,3958.48552246827,0.0
26532,cg26567442,251.11310435374,12181.4393791602,0.0
26533,cg26568669,227.64471592180402,10935.4393791602,0.0
26534,cg26568722,306.424175524217,15031.485522468301,0.0
26535,cg26570233,1216.8033083487899,212.726891912027,0.0
26536,cg26571739,39895.4855224683,33437.4855224683,0.0
26537,cg26572597,11716.4393791602,7252.439379160191,0.0
26538,cg26574610,5703.439379160191,2127.43938060729,0.0
26539,cg26575445,208.99953263670102,24293.4855224683,0.0
26540,cg26577178,184.07963942167302,5864.439379160191,0.0
26541,cg26577529,21444.4393791602,9225.43937916019,0.0
26542,cg26577945,280.81145862986597,19654.4855224683,0.0
26543,cg26578617,181.130364709658,4509.43937916019,0.0
26544,cg26580095,1647.4417560399802,7644.439379160191,0.0
26545,cg26581729,6053.485522468271,16206.485522468301,0.0
26546,cg26583078,1129.28193749349,2128.43938058232,0.0
26547,cg26586164,1266.19080575107,33829.4855224683,0.0
26548,cg26588422,3969.48552246827,4354.485522468271,0.0
26549,cg26589285,10708.4393791602,8558.43937916019,0.0
26550,cg26590537,3777.4393791601897,10022.4393791602,0.0
26551,cg26591879,191.16737564033198,5183.43937916019,0.0
26552,cg26594445,5356.485522468271,759.924507028398,0.0
26553,cg26594488,1072.8424299926899,168.90110133607598,0.0
26554,cg26596161,266.531008579403,5301.485522468271,0.0
26555,cg26599006,4766.485522468271,25136.4855224683,0.0
26556,cg26601286,243.020584239063,19522.4855224683,0.0
26557,cg26602920,912.694177938674,24285.4393791602,0.0
26558,cg26605086,293.057813971512,16003.485522468301,0.0
26559,cg26606064,935.829576609529,4623.43937916019,0.0
26560,cg26606552,6540.439379160191,12756.4393791602,0.0
26561,cg26607785,6430.485522468271,12613.485522468301,0.0
26562,cg26608032,319.492317863275,31680.4855224683,0.0
26563,cg26608199,12010.485522468301,12986.485522468301,0.0
26564,cg26608332,11782.485522468301,3051.48552247185,0.0
26565,cg26608667,6299.439379160191,290.26219397146195,0.0
26566,cg26609631,20612.4855224683,13741.485522468301,0.0
26567,cg26609691,18360.4855224683,233.53742293746004,0.0
26568,cg26610808,410.934952080399,7543.439379160191,0.0
26569,cg26611683,8214.48552246827,10331.4855224683,0.0
26570,cg26612644,668.3901415333551,317.74890779166697,0.0
26571,cg26614073,2024.4891430408602,9267.48552246827,0.0
26572,cg26614346,4830.485522468271,1086.04519321313,0.0
26573,cg26615126,27675.4855224683,14282.485522468301,0.0
26574,cg26615712,279.805833798175,25386.4855224683,0.0
26575,cg26615830,266.067110358331,26571.4855224683,0.0
26576,cg26616347,3382.4393791601897,18715.4393791602,0.0
26577,cg26617508,461.119812288762,4863.43937916019,0.0
26578,cg26619317,485.899709141943,24006.4855224683,0.0
26579,cg26620157,9730.43937916019,5282.43937916019,0.0
26580,cg26620356,1647.4417560399802,3221.4393791601897,0.0
26581,cg26620959,680.785236883565,14515.485522468301,0.0
26582,cg26623224,344.39246852096903,11831.485522468301,0.0
26583,cg26623286,300.186263689012,27018.4855224683,0.0
26584,cg26624118,801.4392181776691,18821.4855224683,0.0
26585,cg26624134,9918.48552246827,18698.4855224683,0.0
26586,cg26624273,185.318279990293,9879.43937916019,0.0
26587,cg26624294,27269.4855224683,28842.4855224683,0.0
26588,cg26624914,3590.4393791601897,694.8585881864099,0.0
26589,cg26625319,317.358990396359,26620.4855224683,0.0
26590,cg26626042,13863.4393791602,2585.4393791604,0.0
26591,cg26626089,9653.48552246827,17442.4855224683,0.0
26592,cg26627486,383.73772961553396,18080.4855224683,0.0
26593,cg26628634,361.324292586015,14680.485522468301,0.0
26594,cg26628847,5491.43937916019,7708.439379160191,0.0
26595,cg26631477,6017.485522468271,28284.4855224683,0.0
26596,cg26632776,506.48133005167097,31886.4855224683,0.0
26597,cg26634132,216.82537253868,11092.4393791602,0.0
26598,cg26635603,430.645335504728,17375.4855224683,0.0
26599,cg26637069,12721.485522468301,6367.485522468271,0.0
26600,cg26637901,279.555302112439,10107.4855224683,0.0
26601,cg26640549,423.385925374672,9348.48552246827,0.0
26602,cg26643856,550.389906332836,13759.4393791602,0.0
26603,cg26644395,1890.43945014682,1016.71482805479,0.0
26604,cg26644504,934.8629883408059,1723.44021439607,0.0
26605,cg26645834,22108.4855224683,4956.485522468271,0.0
26606,cg26646370,446.332534099964,11150.4393791602,0.0
26607,cg26646411,399.46615576154505,4121.43937916019,0.0
26608,cg26646980,3245.4393791601897,217.753477725508,0.0
26609,cg26647453,292.425420361693,2804.4393791601897,0.0
26610,cg26647600,3646.4393791601897,612.531556419162,0.0
26611,cg26648592,546.722012537631,25155.4393791602,0.0
26612,cg26649005,244.62946773396098,17983.4855224683,0.0
26613,cg26649834,217.49428639079602,19434.4855224683,0.0
26614,cg26651073,207.24006710387698,4264.43937916019,0.0
26615,cg26651233,1940.4942671796102,10852.4855224683,0.0
26616,cg26651830,189.411823539271,8574.48552246827,0.0
26617,cg26655138,4469.43937916019,12736.4393791602,0.0
26618,cg26656113,18537.4855224683,21995.4855224683,0.0
26619,cg26656135,421.594958713007,31175.4855224683,0.0
26620,cg26656452,9408.48552246827,2861.485522539,0.0
26621,cg26657648,4819.43937916019,587.3819112513401,0.0
26622,cg26660414,2771.4393791601897,4738.43937916019,0.0
26623,cg26660631,3182.48552246868,17602.4855224683,0.0
26624,cg26661257,266.996192449454,17448.4855224683,0.0
26625,cg26661481,4747.43937916019,5827.439379160191,0.0
26626,cg26661623,2290.43937923624,545.260495470922,0.0
26627,cg26661897,225.71462068348202,5774.485522468271,0.0
26628,cg26665419,455.80713508019403,24679.4855224683,0.0
26629,cg26666286,2738.48552290822,236.374116846134,0.0
26630,cg26667975,2844.48552255977,38698.4855224683,0.0
26631,cg26668713,11899.4393791602,6628.439379160191,0.0
26632,cg26670626,259.149055830399,16949.4393791602,0.0
26633,cg26672426,4379.43937916019,11460.4393791602,0.0
26634,cg26673195,542.3471614816191,2440.43937916436,0.0
26635,cg26673943,262.85549296183996,3666.48552246827,0.0
26636,cg26674132,1727.44016862279,7883.439379160191,0.0
26637,cg26674929,211.344512525498,32445.4855224683,0.0
26638,cg26675077,14030.4393791602,1261.67054373397,0.0
26639,cg26675382,342.692932343591,1150.25583840209,0.0
26640,cg26675934,205.95768967180302,18632.4393791602,0.0
26641,cg26677448,1015.7336735252001,18652.4393791602,0.0
26642,cg26677874,294.951558121621,23808.4855224683,0.0
26643,cg26678313,177.764352902696,6101.439379160191,0.0
26644,cg26679231,349.562741561979,29499.4855224683,0.0
26645,cg26680127,683.687091342631,7923.439379160191,0.0
26646,cg26681081,246.46050706058398,19323.4855224683,0.0
26647,cg26681123,24471.4855224683,5709.485522468271,0.0
26648,cg26682500,1374.74292707033,1479.0556286545902,0.0
26649,cg26682717,197.36910095878602,20400.4855224683,0.0
26650,cg26683005,4710.485522468271,2635.48552437876,0.0
26651,cg26683023,7756.439379160191,791.221899404201,0.0
26652,cg26685339,320.105695083977,25989.4855224683,0.0
26653,cg26687173,31841.4855224683,6077.485522468271,0.0
26654,cg26689483,660.4304282620919,13069.485522468301,0.0
26655,cg26692016,2714.4393791601997,381.660298730236,0.0
26656,cg26697117,17548.4393791602,9360.43937916019,0.0
26657,cg26698580,17057.4855224683,1240.69789858143,0.0
26658,cg26699283,484.84279177950697,10664.4855224683,0.0
26659,cg26701198,184.25571240075803,6202.439379160191,0.0
26660,cg26701826,6419.439379160191,5169.43937916019,0.0
26661,cg26702254,280.559526661361,12807.485522468301,0.0
26662,cg26702875,305.883857517036,13311.4393791602,0.0
26663,cg26703664,335.683033796657,19754.4855224683,0.0
26664,cg26704579,1758.4398869563902,12750.4393791602,0.0
26665,cg26705553,480.64122491141296,12399.485522468301,0.0
26666,cg26705561,21634.4855224683,5034.485522468271,0.0
26667,cg26706003,223.215919949068,507.037143081514,0.0
26668,cg26706070,478.556061193227,38448.4855224683,0.0
26669,cg26709720,3199.4393791601897,442.711967605876,0.0
26670,cg26709859,267.57196253802897,14872.4393791602,0.0
26671,cg26709863,14748.485522468301,1110.85068019896,0.0
26672,cg26709950,432.484244412039,9391.48552246827,0.0
26673,cg26710722,2492.43937916165,15931.4393791602,0.0
26674,cg26711820,4873.485522468271,3376.48552246828,0.0
26675,cg26713220,347.481655727185,23279.4855224683,0.0
26676,cg26715540,431.563580812005,24768.4855224683,0.0
26677,cg26716323,346.791816787267,16564.4855224683,0.0
26678,cg26717133,14273.485522468301,4690.485522468271,0.0
26679,cg26717786,488.835561209191,17738.4393791602,0.0
26680,cg26718122,4159.485522468271,18063.4855224683,0.0
26681,cg26718420,2084.43938219526,2417.43937916677,0.0
26682,cg26718574,260.599195285371,27242.4855224683,0.0
26683,cg26718585,10431.4393791602,1979.4393965319198,0.0
26684,cg26721264,10081.4855224683,9344.48552246827,0.0
26685,cg26721993,204.478035426421,21705.4393791602,0.0
26686,cg26723847,217.520852687707,8204.43937916019,0.0
26687,cg26727372,337.996853670129,2904.4855225049,0.0
26688,cg26728422,645.834450706397,16206.4393791602,0.0
26689,cg26728886,485.53232176867203,650.80526923228,0.0
26690,cg26729026,1248.7033780138302,518.810696546708,0.0
26691,cg26736450,317.34359788785497,13608.4393791602,0.0
26692,cg26738010,13098.4393791602,5906.439379160191,0.0
26693,cg26738080,11572.485522468301,2024.4891430408602,0.0
26694,cg26738880,617.330942249071,2212.4393794802104,0.0
26695,cg26738912,17049.4855224683,18132.4855224683,0.0
26696,cg26741595,334.533426453368,3764.4393791601897,0.0
26697,cg26743024,15797.485522468301,18053.4855224683,0.0
26698,cg26745032,38578.4855224683,26016.4855224683,0.0
26699,cg26745540,344.253455944995,8130.439379160191,0.0
26700,cg26746469,12240.485522468301,9125.48552246827,0.0
26701,cg26747293,189.67578731913503,10041.4393791602,0.0
26702,cg26750002,4129.485522468271,2841.48552256401,0.0
26703,cg26750139,229.478914075628,24645.4855224683,0.0
26704,cg26750319,20206.4855224683,747.207104351696,0.0
26705,cg26750747,8732.43937916019,869.710696351738,0.0
26706,cg26751195,12761.485522468301,1935.4947275077698,0.0
26707,cg26751631,12177.485522468301,16164.485522468301,0.0
26708,cg26752657,361.689179046169,15475.485522468301,0.0
26709,cg26753137,286.443796734814,16069.485522468301,0.0
26710,cg26753512,370.977290859205,7855.485522468271,0.0
26711,cg26754448,423.83515318850306,10348.4855224683,0.0
26712,cg26755715,268.21177066158,10903.4393791602,0.0
26713,cg26755793,1355.52427504349,258.844638092848,0.0
26714,cg26756083,315.246497583708,14535.485522468301,0.0
26715,cg26756862,24697.4855224683,4390.485522468271,0.0
26716,cg26757053,189.305987685973,4625.43937916019,0.0
26717,cg26757673,7214.439379160191,595.15915787593,0.0
26718,cg26757722,962.006118987696,1712.4403537622597,0.0
26719,cg26757793,2948.4393791601897,1213.81426568015,0.0
26720,cg26759551,439.12183983570503,14836.4393791602,0.0
26721,cg26759925,2568.43937916049,2557.43937916057,0.0
26722,cg26760212,3918.48552246827,13219.485522468301,0.0
26723,cg26762198,202.394528540191,19514.4393791602,0.0
26724,cg26763524,223.08949294526002,9175.48552246827,0.0
26725,cg26764244,364.294245963211,13324.4393791602,0.0
26726,cg26764555,301.587130094719,10089.4855224683,0.0
26727,cg26766480,418.48356999409896,508.703498783706,0.0
26728,cg26767761,289.061700085923,16114.485522468301,0.0
26729,cg26767897,3322.4855224683,5273.485522468271,0.0
26730,cg26770281,11294.4393791602,622.156196793293,0.0
26731,cg26770882,2671.48552361918,6501.485522468271,0.0
26732,cg26771217,381.150687644774,17075.4393791602,0.0
26733,cg26771272,10387.4855224683,2446.48554687,0.0
26734,cg26774312,317.74890779166697,17674.4393791602,0.0
